game,seat,z_luck,z_luck_massets,n_decisions,points,rank,net_worth
sane-520,3.0,-0.000992063492063544,-0.0267857142857143,14.0,2.0,2.0,2927.0
sane-520,4.0,0.03518518518518521,0.022222222222222254,9.0,1.0,3.0,2476.0
sane-521,1.0,-0.02264492753623193,0.029891304347826053,23.0,2.0,2.0,2582.0
sane-521,2.0,0.0034308862433861664,0.027240410052910113,24.0,3.0,1.0,5447.0
sane-521,3.0,-0.012369791666666685,-0.03650173611111113,32.0,1.0,3.0,1168.0
sane-521,4.0,-0.0676587301587302,-0.04285714285714287,42.0,0.0,4.0,153.0
sane-522,1.0,0.02011494252873558,-0.05028735632183917,29.0,0.0,4.0,0.0
sane-522,2.0,0.03139880952380958,-0.0013392857142857095,28.0,2.0,2.0,2976.0
sane-522,3.0,-0.007812500000000056,-0.0546875,16.0,3.0,1.0,6490.0
sane-522,4.0,-0.065530303030303,-0.025462962962962965,33.0,1.0,3.0,0.0
sane-523,1.0,0.0561594202898551,0.010869565217391353,23.0,3.0,1.0,3402.0
sane-523,2.0,0.07491496598639458,0.0485119047619047,28.0,2.0,2.0,2361.0
sane-523,3.0,-0.09169823232323232,-0.03046085858585862,22.0,0.0,4.0,2215.0
sane-523,4.0,0.023958333333333415,-0.043371212121212144,22.0,1.0,3.0,2252.0
sane-524,1.0,-0.06153968253968256,0.021583333333333288,50.0,0.0,4.0,0.0
sane-524,2.0,0.019230769230769273,0.06730769230769229,13.0,2.0,2.0,2972.0
sane-524,3.0,-0.020426245210727945,-0.01496647509578547,20.0,3.0,1.0,5645.0
sane-524,4.0,-0.08771929824561403,-0.006578947368420962,19.0,1.0,3.0,2460.0
sane-525,1.0,0.019070512820512864,-0.029326923076923028,26.0,2.0,2.0,3034.0
sane-525,2.0,0.02102252096124646,0.012007465724785948,30.0,1.0,3.0,2597.0
sane-525,3.0,0.0005952380952380931,-0.10787037037037034,21.0,0.0,4.0,1830.0
sane-525,4.0,0.004166666666666652,-0.07777777777777778,20.0,3.0,1.0,3310.0
sane-526,1.0,0.06389986824769434,-0.003129117259552061,23.0,3.0,1.0,4924.0
sane-526,2.0,-0.0005747126436781991,-0.003352490421455967,29.0,2.0,2.0,3442.0
sane-526,3.0,-0.02741702741702745,0.023178210678210687,21.0,1.0,3.0,1725.0
sane-526,4.0,-0.11532738095238093,-0.0736607142857143,28.0,0.0,4.0,0.0
sane-527,1.0,0.13888888888888884,0.01666666666666672,15.0,1.0,3.0,2350.0
sane-527,2.0,-0.002109053497942437,-0.0854166666666667,27.0,2.0,2.0,2760.0
sane-527,3.0,0.04236111111111118,0.06655982905982916,13.0,3.0,1.0,4923.0
sane-527,4.0,0.05224867724867721,-0.023809523809523725,21.0,0.0,4.0,958.0
sane-528,1.0,-0.12239583333333331,-0.0078125,12.0,2.0,2.0,3516.0
sane-528,2.0,-0.04677166968833646,-0.038587980949092104,18.0,3.0,1.0,5574.0
sane-528,3.0,-0.05107526881720431,-0.07930107526881719,31.0,0.0,4.0,1591.0
sane-528,4.0,0.09830729166666674,-0.029296875,16.0,1.0,3.0,3420.0
sane-529,1.0,0.01325757575757569,0.051136363636363646,22.0,3.0,1.0,6921.0
sane-529,2.0,0.09756802721088442,0.04328231292517004,35.0,1.0,3.0,567.0
sane-529,3.0,-0.05123499538319476,0.014554478301015639,19.0,0.0,4.0,0.0
sane-529,4.0,0.07894736842105265,-0.022222222222222254,19.0,2.0,2.0,2955.0
sane-530,1.0,0.0810185185185186,0.01620370370370372,15.0,1.0,3.0,3133.0
sane-530,2.0,0.14236111111111105,-0.00347222222222221,20.0,3.0,1.0,3395.0
sane-530,3.0,0.08617424242424243,0.07544191919191923,11.0,0.0,4.0,2318.0
sane-530,4.0,0.043560606060605966,-0.005681818181818177,22.0,2.0,2.0,3140.0
sane-531,1.0,0.038690476190476164,-0.05357142857142855,14.0,2.0,2.0,3280.0
sane-531,2.0,-0.11627832951362366,-0.04612299465240638,14.0,0.0,4.0,2279.0
sane-531,3.0,-0.016724336793541017,0.08131487889273359,17.0,1.0,3.0,2990.0
sane-531,4.0,0.015318627450980449,0.09583333333333333,17.0,3.0,1.0,3559.0
sane-532,1.0,-0.06358695652173912,-0.06811594202898558,23.0,2.0,2.0,3646.0
sane-532,2.0,-0.051984126984126966,0.055158730158730185,21.0,0.0,4.0,0.0
sane-532,3.0,-0.08429118773946365,-0.03472222222222221,29.0,3.0,1.0,5371.0
sane-532,4.0,0.05092592592592593,0.03703703703703698,18.0,1.0,3.0,1849.0
sane-533,1.0,-0.06792534722222221,-0.09613715277777779,32.0,1.0,3.0,2670.0
sane-533,2.0,0.14903846153846156,0.0657051282051282,13.0,3.0,1.0,4107.0
sane-533,3.0,0.05470600520910107,0.02206619489901218,17.0,2.0,2.0,3331.0
sane-533,4.0,0.023788069149228264,-0.01703242571538427,34.0,0.0,4.0,2315.0
sane-534,1.0,0.09598845598845596,0.06288840788840788,55.0,1.0,3.0,2325.0
sane-534,2.0,0.027083333333333348,0.0,20.0,2.0,2.0,3168.0
sane-534,3.0,-0.06944444444444442,-0.00347222222222221,18.0,3.0,1.0,3226.0
sane-534,4.0,0.007675438596491224,-0.00767543859649128,19.0,0.0,4.0,2223.0
sane-535,1.0,-0.04624183006535948,0.03137254901960784,17.0,3.0,1.0,4776.0
sane-535,2.0,-0.06902006172839503,-0.0009645061728395521,27.0,0.0,4.0,1317.0
sane-535,3.0,0.03314393939393934,0.04640151515151514,22.0,1.0,3.0,1893.0
sane-535,4.0,-0.037698412698412676,-0.0019841269841270326,21.0,2.0,2.0,3492.0
sane-536,1.0,-0.043333333333333335,-0.0616666666666667,25.0,3.0,1.0,4085.0
sane-536,2.0,-0.06140350877192979,-0.05921052631578949,19.0,0.0,4.0,1542.0
sane-536,3.0,0.001725412387177161,0.04020969498910676,18.0,2.0,2.0,3451.0
sane-536,4.0,0.057638888888888906,-0.07500000000000001,20.0,1.0,3.0,2716.0
sane-537,1.0,0.008106060606060672,0.02477272727272728,25.0,0.0,4.0,405.0
sane-537,2.0,0.0,0.03472222222222221,12.0,2.0,2.0,2218.0
sane-537,3.0,0.10833333333333328,0.09579365079365076,21.0,3.0,1.0,6432.0
sane-537,4.0,0.04692159692159692,0.0331168831168831,33.0,1.0,3.0,1265.0
sane-538,1.0,0.05902777777777779,-0.0798611111111111,8.0,3.0,1.0,4106.0
sane-538,2.0,0.02864583333333326,0.01302083333333326,16.0,2.0,2.0,3083.0
sane-538,3.0,-0.027412280701754443,-0.07127192982456149,19.0,1.0,3.0,2662.0
sane-538,4.0,-0.06200396825396831,-0.014632936507936567,28.0,0.0,4.0,1481.0
sane-539,1.0,-0.07552083333333337,0.0031250000000000444,16.0,0.0,4.0,1765.0
sane-539,2.0,0.08410875079684932,0.09833416164448083,13.0,3.0,1.0,4108.0
sane-539,3.0,0.025132275132275117,0.04298941798941791,21.0,1.0,3.0,1786.0
sane-539,4.0,0.04166666666666674,0.030902777777777724,20.0,2.0,2.0,2536.0
sane-540,1.0,0.04517118719063795,0.004054675143061792,46.0,2.0,2.0,3099.0
sane-540,2.0,-0.13058035714285715,-0.0591517857142857,14.0,1.0,3.0,2780.0
sane-540,3.0,-0.06642512077294682,-0.056159420289855044,23.0,3.0,1.0,3715.0
sane-540,4.0,0.08550347222222221,-0.041232638888888895,16.0,0.0,4.0,1254.0
sane-541,1.0,0.03422762925025358,0.004764298881945961,39.0,0.0,4.0,758.0
sane-541,2.0,-0.0763888888888889,-0.013888888888888895,12.0,1.0,3.0,2127.0
sane-541,3.0,0.05892973173674931,0.02815893901420219,27.0,3.0,1.0,5332.0
sane-541,4.0,0.055059523809523836,0.044642857142857095,28.0,2.0,2.0,2827.0
sane-542,1.0,0.11267317599554438,0.029890989046690852,36.0,3.0,1.0,4965.0
sane-542,2.0,-0.0021701388888889506,0.04166666666666674,16.0,2.0,2.0,2464.0
sane-542,3.0,0.0037755102040816224,0.010204081632653073,35.0,0.0,4.0,2217.0
sane-542,4.0,0.04166666666666663,0.06439393939393934,11.0,1.0,3.0,2239.0
sane-543,1.0,-0.017113095238095233,0.017113095238095233,28.0,3.0,1.0,4688.0
sane-543,2.0,0.0028855774728415717,0.03848627787307024,22.0,2.0,2.0,3360.0
sane-543,3.0,-0.00911458333333337,0.02213541666666663,16.0,1.0,3.0,3072.0
sane-543,4.0,0.03355904751378891,0.016668640267778256,24.0,0.0,4.0,1655.0
sane-544,1.0,-0.03194444444444444,-0.07361111111111107,15.0,2.0,2.0,2817.0
sane-544,2.0,-0.08470869408369402,0.001984126984126977,22.0,1.0,3.0,2597.0
sane-544,3.0,0.12085137085137099,-0.0012536075036074235,11.0,3.0,1.0,3498.0
sane-544,4.0,0.015603864734299533,0.02269021739130439,15.0,0.0,4.0,2356.0
sane-545,1.0,-0.18055555555555552,-0.125,6.0,2.0,2.0,3208.0
sane-545,2.0,0.01065340909090906,0.038115530303030276,16.0,1.0,3.0,2898.0
sane-545,3.0,-0.013888888888888895,0.11011904761904767,14.0,0.0,4.0,1671.0
sane-545,4.0,0.0298187972919155,-0.04039725209080047,18.0,3.0,1.0,4389.0
sane-546,1.0,-0.017834071613141433,-0.007493540051679626,43.0,0.0,4.0,0.0
sane-546,2.0,0.0803571428571429,0.09523809523809523,14.0,1.0,3.0,1569.0
sane-546,3.0,0.023110661268555877,0.048414304993252166,19.0,3.0,1.0,5451.0
sane-546,4.0,0.0527777777777777,-0.02777777777777779,15.0,2.0,2.0,3440.0
sane-547,1.0,0.028398895790200274,-0.008423913043478226,46.0,0.0,4.0,731.0
sane-547,2.0,0.024425287356321768,0.025862068965517238,29.0,3.0,1.0,6189.0
sane-547,3.0,-0.0685763888888889,0.09114583333333326,16.0,1.0,3.0,1243.0
sane-547,4.0,-0.01056134259259256,-0.035445601851851916,24.0,2.0,2.0,2748.0
sane-548,1.0,-0.05482456140350872,-0.061403508771929904,19.0,3.0,1.0,5374.0
sane-548,2.0,0.030978260869565122,-0.03345410628019324,23.0,1.0,3.0,1934.0
sane-548,3.0,0.03804347826086951,-0.005434782608695676,23.0,0.0,4.0,1822.0
sane-548,4.0,0.010200905489530343,0.038272259950952736,31.0,2.0,2.0,2154.0
sane-549,1.0,0.025868055555555602,-0.02638888888888885,24.0,1.0,3.0,598.0
sane-549,2.0,0.07312994534627604,-0.01707826902683751,23.0,3.0,1.0,5466.0
sane-549,3.0,-0.015046296296296335,-0.0671296296296296,18.0,2.0,2.0,4260.0
sane-549,4.0,-0.050446428571428614,-0.08020833333333333,28.0,0.0,4.0,0.0
sane-550,1.0,0.05555555555555547,0.05555555555555547,12.0,3.0,1.0,4554.0
sane-550,2.0,0.1054824561403509,0.030701754385964897,19.0,1.0,3.0,2163.0
sane-550,3.0,0.022058823529411797,-0.004901960784313764,17.0,2.0,2.0,4007.0
sane-550,4.0,-0.009963768115942018,-0.040036231884057916,23.0,0.0,4.0,926.0
sane-551,1.0,-0.12630208333333337,-0.01302083333333337,16.0,2.0,2.0,4527.0
sane-551,2.0,-0.0706699346405229,-0.056372549019607865,17.0,3.0,1.0,5023.0
sane-551,3.0,0.03063063063063065,0.05063813813813811,37.0,0.0,4.0,1279.0
sane-551,4.0,0.007492494605497724,0.014161741251524584,19.0,1.0,3.0,1357.0
sane-552,1.0,0.04136208576998046,0.07145467836257313,18.0,2.0,2.0,3030.0
sane-552,2.0,-0.06558641975308643,-0.08410493827160492,18.0,3.0,1.0,4254.0
sane-552,3.0,0.05818121693121692,0.06234788359788357,30.0,0.0,4.0,1631.0
sane-552,4.0,-0.03626543209876548,0.018775720164609044,27.0,1.0,3.0,2276.0
sane-553,1.0,-0.04444444444444445,-0.008506944444444442,20.0,3.0,1.0,3854.0
sane-553,2.0,-0.07291666666666669,0.01041666666666663,12.0,0.0,4.0,1732.0
sane-553,3.0,-0.07625448028673831,-0.07746415770609316,31.0,2.0,2.0,3310.0
sane-553,4.0,-0.04444444444444445,-0.06388888888888894,15.0,1.0,3.0,3112.0
sane-554,1.0,0.014327050264550278,-0.008647486772486779,24.0,3.0,1.0,3740.0
sane-554,2.0,0.09551021471753185,-0.0073301021471753325,41.0,0.0,4.0,1475.0
sane-554,3.0,0.054487179487179516,-0.02564102564102566,13.0,1.0,3.0,2998.0
sane-554,4.0,0.02083333333333337,0.009920634920634996,21.0,2.0,2.0,3000.0
sane-555,1.0,-0.057456140350877205,-0.12178362573099422,19.0,0.0,4.0,1309.0
sane-555,2.0,-0.030555555555555614,0.01388888888888895,15.0,2.0,2.0,3710.0
sane-555,3.0,-0.006944444444444475,0.042763157894736836,19.0,3.0,1.0,3862.0
sane-555,4.0,-0.00833333333333336,-0.018518518518518545,15.0,1.0,3.0,3096.0
sane-556,1.0,-0.03009259259259256,0.00694444444444442,18.0,2.0,2.0,2058.0
sane-556,2.0,0.015151515151515138,0.10037878787878785,22.0,1.0,3.0,2055.0
sane-556,3.0,0.05555555555555558,0.0357142857142857,14.0,3.0,1.0,3350.0
sane-556,4.0,0.11728395061728392,0.01967592592592604,18.0,0.0,4.0,1463.0
sane-557,1.0,-0.006730769230769207,-0.0030982905982905873,26.0,1.0,3.0,2293.0
sane-557,2.0,-0.03590476190476194,0.042857142857142816,25.0,0.0,4.0,2106.0
sane-557,3.0,0.06281328320802004,0.018039891395154495,14.0,2.0,2.0,3023.0
sane-557,4.0,0.04824561403508765,0.030701754385964897,19.0,3.0,1.0,4199.0
sane-558,1.0,-0.06454816285998016,0.019529956967891393,19.0,3.0,1.0,4452.0
sane-558,2.0,-0.07093193599278791,0.005933062880324469,15.0,2.0,2.0,3059.0
sane-558,3.0,-0.029898311681992973,0.004321145331581677,31.0,1.0,3.0,2460.0
sane-558,4.0,0.02034883720930236,-0.022932816537467704,43.0,0.0,4.0,860.0
sane-559,1.0,-0.0763888888888889,-0.0023148148148148806,18.0,2.0,2.0,2455.0
sane-559,2.0,0.0429824561403509,-0.02850877192982465,19.0,0.0,4.0,1606.0
sane-559,3.0,-0.04229323308270677,0.024279448621553845,19.0,3.0,1.0,4827.0
sane-559,4.0,0.1061507936507936,-0.02380952380952378,14.0,1.0,3.0,2269.0
sane-560,1.0,-0.033059845559845646,0.01278957528957525,37.0,0.0,4.0,0.0
sane-560,2.0,0.033333333333333326,0.03124999999999989,20.0,3.0,1.0,4605.0
sane-560,3.0,-0.01694444444444443,0.05972222222222223,25.0,1.0,3.0,2555.0
sane-560,4.0,-0.05936004784688992,0.04764752791068583,22.0,2.0,2.0,3181.0
sane-561,1.0,-0.06203703703703706,0.0004629629629628873,18.0,1.0,3.0,3207.0
sane-561,2.0,-0.03995098039215683,-0.06703431372549018,20.0,2.0,2.0,3541.0
sane-561,3.0,0.08670033670033672,0.04040404040404033,33.0,0.0,4.0,688.0
sane-561,4.0,0.1996527777777778,-0.005208333333333315,8.0,3.0,1.0,3626.0
sane-562,1.0,0.066765873015873,0.01904761904761898,30.0,3.0,1.0,5023.0
sane-562,2.0,0.01834554334554328,0.0198717948717948,52.0,1.0,3.0,1451.0
sane-562,3.0,-0.05489417989417994,-0.12301587301587302,21.0,2.0,2.0,4209.0
sane-562,4.0,0.033045977011494254,-0.007183908045976961,29.0,0.0,4.0,64.0
sane-563,1.0,0.0844907407407407,-0.020833333333333315,12.0,1.0,3.0,2947.0
sane-563,2.0,0.026833679725470683,0.008921841011393261,18.0,3.0,1.0,4306.0
sane-563,3.0,-0.010416666666666685,-0.005208333333333315,24.0,0.0,4.0,1116.0
sane-563,4.0,0.024122807017543768,-0.05482456140350883,19.0,2.0,2.0,3617.0
sane-564,1.0,-0.0920138888888889,-0.005208333333333315,12.0,3.0,1.0,4639.0
sane-564,2.0,0.0026041666666666297,-0.02604166666666674,32.0,0.0,4.0,981.0
sane-564,3.0,0.06060606060606055,0.037878787878787956,11.0,1.0,3.0,2919.0
sane-564,4.0,0.12194444444444441,0.04444444444444451,10.0,2.0,2.0,3382.0
sane-565,1.0,0.042013888888888795,-0.0020833333333333814,20.0,2.0,2.0,3114.0
sane-565,2.0,-0.01315789473684209,0.013157894736842146,19.0,3.0,1.0,7511.0
sane-565,3.0,-0.040939153439153386,-0.02688492063492054,21.0,0.0,4.0,858.0
sane-565,4.0,0.0,-0.07894736842105265,19.0,1.0,3.0,1421.0
sane-566,1.0,0.05456349206349198,-0.0004960317460317998,21.0,1.0,3.0,2287.0
sane-566,2.0,-0.020833333333333315,-0.004166666666666652,18.0,0.0,4.0,2251.0
sane-566,3.0,-0.09583333333333338,0.11666666666666659,10.0,3.0,1.0,4143.0
sane-566,4.0,-0.06550271623801035,-0.09382161955691376,17.0,2.0,2.0,2532.0
sane-567,1.0,0.021198830409356773,0.03874269005847952,19.0,3.0,1.0,3855.0
sane-567,2.0,0.01388888888888884,0.005208333333333259,16.0,1.0,3.0,2704.0
sane-567,3.0,0.003676470588235281,0.034313725490195957,17.0,0.0,4.0,926.0
sane-567,4.0,0.015986394557823136,0.0014739229024943734,21.0,2.0,2.0,3672.0
sane-568,1.0,-0.022058823529411742,-0.0024509803921569095,17.0,3.0,1.0,5080.0
sane-568,2.0,0.03925540123456783,0.003395061728394988,36.0,1.0,3.0,437.0
sane-568,3.0,-0.0625,0.004629629629629539,18.0,0.0,4.0,0.0
sane-568,4.0,-0.04530657181571818,0.017575372628726327,36.0,2.0,2.0,3363.0
sane-569,1.0,-0.019444444444444486,-0.05777777777777782,15.0,2.0,2.0,3420.0
sane-569,2.0,0.0,0.02941176470588236,17.0,3.0,1.0,4101.0
sane-569,3.0,-0.08333333333333337,0.02864583333333326,16.0,1.0,3.0,3086.0
sane-569,4.0,0.01622807017543859,-0.06929824561403508,19.0,0.0,4.0,100.0
sane-570,1.0,0.01636904761904756,0.11011904761904767,12.0,2.0,2.0,3406.0
sane-570,2.0,-0.12107843137254903,0.01225490196078427,17.0,0.0,4.0,20.0
sane-570,3.0,-0.03179824561403516,0.037280701754385914,19.0,3.0,1.0,3819.0
sane-570,4.0,0.010912698412698485,-0.08878968253968261,24.0,1.0,3.0,2452.0
sane-571,1.0,-0.07378472222222227,-0.006944444444444475,24.0,3.0,1.0,4553.0
sane-571,2.0,-0.020454545454545447,0.025757575757575757,22.0,2.0,2.0,2869.0
sane-571,3.0,0.021043771043771087,0.04987373737373746,18.0,1.0,3.0,2756.0
sane-571,4.0,-0.008041726791726767,-0.02349386724386726,33.0,0.0,4.0,0.0
sane-572,1.0,0.04166666666666663,-0.030555555555555614,15.0,2.0,2.0,2348.0
sane-572,2.0,0.044871794871794934,0.023076923076923106,35.0,1.0,3.0,2209.0
sane-572,3.0,-0.00347222222222221,-0.00477430555555558,32.0,3.0,1.0,4019.0
sane-572,4.0,-0.02734126984126989,0.038214285714285645,35.0,0.0,4.0,2039.0
sane-573,1.0,-0.01478105228105231,-0.013866746679246755,24.0,0.0,4.0,0.0
sane-573,2.0,-0.01874999999999999,0.002083333333333326,20.0,1.0,3.0,2516.0
sane-573,3.0,-0.04824561403508776,-0.0007309941520468044,19.0,3.0,1.0,3946.0
sane-573,4.0,-0.03125,0.02951388888888884,24.0,2.0,2.0,3784.0
sane-574,1.0,0.02532051282051284,0.002564102564102555,26.0,1.0,3.0,1783.0
sane-574,2.0,0.06938431938431933,0.02910052910052907,33.0,2.0,2.0,3671.0
sane-574,3.0,-0.026840828924162285,0.010350529100529027,36.0,0.0,4.0,741.0
sane-574,4.0,-0.14285714285714285,-0.09523809523809529,14.0,3.0,1.0,4576.0
sane-575,1.0,-0.040935672514619825,-0.027777777777777735,19.0,2.0,2.0,4031.0
sane-575,2.0,0.0,-0.012500000000000011,20.0,0.0,4.0,0.0
sane-575,3.0,-0.0703125,-0.0859375,8.0,3.0,1.0,4376.0
sane-575,4.0,-0.10467836257309943,-0.06695906432748538,19.0,1.0,3.0,2289.0
sane-576,1.0,0.06798245614035081,0.025584795321637377,19.0,3.0,1.0,3319.0
sane-576,2.0,0.02013888888888893,0.00694444444444442,15.0,0.0,4.0,2586.0
sane-576,3.0,-0.10785818713450296,0.06363304093567246,19.0,1.0,3.0,2756.0
sane-576,4.0,-0.03462962962962973,-0.06092592592592594,15.0,2.0,2.0,2940.0
sane-577,1.0,-0.01890851449275366,0.0532155797101449,16.0,2.0,2.0,3136.0
sane-577,2.0,0.115079365079365,0.09325396825396814,21.0,3.0,1.0,3542.0
sane-577,3.0,-0.012820512820512775,-0.029487179487179438,13.0,1.0,3.0,2723.0
sane-577,4.0,-0.0078125,-0.04166666666666674,16.0,0.0,4.0,2087.0
sane-578,1.0,-0.034382284382284356,-0.018356643356643387,13.0,3.0,1.0,4589.0
sane-578,2.0,0.08999999999999997,0.01666666666666672,25.0,2.0,2.0,4199.0
sane-578,3.0,-0.055555555555555525,-0.02083333333333337,20.0,1.0,3.0,2933.0
sane-578,4.0,-0.009375000000000022,0.012760416666666718,16.0,0.0,4.0,1229.0
sane-579,1.0,0.012305900621118027,-0.0856258626639062,28.0,0.0,4.0,2048.0
sane-579,2.0,0.04861111111111105,0.02256944444444442,24.0,3.0,1.0,3806.0
sane-579,3.0,0.017028985507246408,0.052463768115942,25.0,2.0,2.0,3776.0
sane-579,4.0,0.16770833333333335,-0.030555555555555558,20.0,1.0,3.0,2713.0
sane-580,1.0,0.019607843137254832,0.06372549019607832,17.0,2.0,2.0,2796.0
sane-580,2.0,0.00868055555555558,-0.09965277777777776,20.0,3.0,1.0,4719.0
sane-580,3.0,0.08125000000000004,0.033333333333333215,20.0,1.0,3.0,2718.0
sane-580,4.0,-0.012602880658436177,-0.02391975308641975,27.0,0.0,4.0,1237.0
sane-581,1.0,0.006030020703933769,0.0669987922705314,46.0,0.0,4.0,0.0
sane-581,2.0,0.0007183908045976795,0.04022988505747127,29.0,2.0,2.0,2322.0
sane-581,3.0,-0.12820512820512825,0.08333333333333326,13.0,3.0,1.0,4601.0
sane-581,4.0,0.03561165845648606,0.02859303430991278,19.0,1.0,3.0,2137.0
sane-582,1.0,0.025231481481481466,0.018750000000000044,15.0,1.0,3.0,2185.0
sane-582,2.0,-0.013706140350877138,-0.08464912280701753,38.0,0.0,4.0,666.0
sane-582,3.0,0.0028935185185184897,0.07986111111111105,12.0,3.0,1.0,4930.0
sane-582,4.0,0.03219696969696961,0.009469696969697017,22.0,2.0,2.0,2306.0
sane-583,1.0,-0.11538461538461536,-0.0641025641025641,13.0,1.0,3.0,2509.0
sane-583,2.0,0.019880952380952444,0.09577380952380954,20.0,3.0,1.0,3276.0
sane-583,3.0,0.04405712902444925,0.023816872427983582,27.0,2.0,2.0,2996.0
sane-583,4.0,0.08522727272727271,-0.016098484848484917,22.0,0.0,4.0,2042.0
sane-584,1.0,-0.0024509803921569095,0.04901960784313719,17.0,3.0,1.0,3466.0
sane-584,2.0,0.05031966490299822,0.018224573780129316,27.0,1.0,3.0,3233.0
sane-584,3.0,0.060317460317460325,0.07331349206349203,28.0,0.0,4.0,979.0
sane-584,4.0,-0.017361111111111105,0.07060185185185186,18.0,2.0,2.0,3315.0
sane-585,1.0,-0.04464285714285715,-0.04389880952380959,14.0,1.0,3.0,2274.0
sane-585,2.0,0.009150326797385588,0.013521241830065311,34.0,0.0,4.0,1382.0
sane-585,3.0,-0.037791730898138254,-0.03493511954610362,22.0,2.0,2.0,2298.0
sane-585,4.0,0.09877450980392144,0.03749999999999998,17.0,3.0,1.0,5334.0
sane-586,1.0,-0.015965136054421847,0.07565901360544203,28.0,0.0,4.0,632.0
sane-586,2.0,0.06993177387914218,0.09113060428849895,19.0,2.0,2.0,3657.0
sane-586,3.0,0.1955128205128206,0.047008547008547064,13.0,3.0,1.0,3846.0
sane-586,4.0,-0.09537037037037038,-0.013888888888888895,15.0,1.0,3.0,3540.0
sane-587,1.0,0.021056205090731916,-0.0453513579344782,25.0,0.0,4.0,1910.0
sane-587,2.0,-0.02324074074074073,0.11888888888888893,15.0,1.0,3.0,2631.0
sane-587,3.0,-0.010869565217391297,0.02717391304347816,23.0,2.0,2.0,3537.0
sane-587,4.0,0.02448830409356717,0.09539473684210531,19.0,3.0,1.0,3553.0
sane-588,1.0,-0.028367837761994585,-0.07001067888352686,22.0,1.0,3.0,2843.0
sane-588,2.0,-0.09999999999999998,-0.03888888888888886,15.0,3.0,1.0,4556.0
sane-588,3.0,-0.03944444444444445,-0.025000000000000022,25.0,0.0,4.0,2310.0
sane-588,4.0,-0.05357142857142849,0.0357142857142857,14.0,2.0,2.0,3058.0
sane-589,1.0,0.014894005847953196,0.054824561403508776,19.0,2.0,2.0,4233.0
sane-589,2.0,-0.024479166666666607,-0.04079861111111116,24.0,3.0,1.0,4520.0
sane-589,3.0,0.03385416666666663,0.04947916666666663,16.0,0.0,4.0,0.0
sane-589,4.0,0.030625000000000013,-0.009166666666666656,20.0,1.0,3.0,0.0
sane-590,1.0,0.002777777777777768,-0.11388888888888893,15.0,3.0,1.0,4213.0
sane-590,2.0,0.05092592592592604,0.0752314814814814,18.0,0.0,4.0,425.0
sane-590,3.0,-0.04066840277777778,-0.002213541666666652,32.0,1.0,3.0,2974.0
sane-590,4.0,-0.036250000000000004,0.03749999999999998,20.0,2.0,2.0,3282.0
sane-591,1.0,0.02268368886015959,-0.04171963657257782,14.0,3.0,1.0,5308.0
sane-591,2.0,-0.09513888888888894,0.022916666666666696,20.0,2.0,2.0,4066.0
sane-591,3.0,0.06770833333333337,0.03720238095238104,28.0,0.0,4.0,0.0
sane-591,4.0,-0.018898809523809457,-0.04300595238095234,28.0,1.0,3.0,480.0
sane-592,1.0,0.13333333333333341,0.05277777777777781,15.0,2.0,2.0,2333.0
sane-592,2.0,0.06944444444444442,0.1527777777777778,12.0,3.0,1.0,4299.0
sane-592,3.0,-0.05312499999999998,-0.06145833333333339,20.0,0.0,4.0,1836.0
sane-592,4.0,0.0888888888888889,0.03749999999999998,10.0,1.0,3.0,2278.0
sane-593,1.0,0.009907407407407254,0.016296296296296253,20.0,3.0,1.0,5442.0
sane-593,2.0,0.046875,0.01909722222222221,24.0,1.0,3.0,1460.0
sane-593,3.0,-0.04697591680350299,0.005322933771209626,29.0,0.0,4.0,892.0
sane-593,4.0,-0.09375,-0.03234649122807021,19.0,2.0,2.0,2585.0
sane-594,1.0,0.007936507936507908,-0.05339506172839509,21.0,0.0,4.0,2559.0
sane-594,2.0,0.0756410256410256,-0.010897435897435914,13.0,1.0,3.0,2832.0
sane-594,3.0,0.06547619047619047,0.0535714285714286,7.0,3.0,1.0,4485.0
sane-594,4.0,-0.031828703703703665,-0.017361111111111105,12.0,2.0,2.0,3191.0
sane-595,1.0,0.005169753086419759,-0.07770061728395061,18.0,1.0,3.0,1881.0
